study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp
PRJNA393472	SAMN07515364	SRX3103351	SRR5945137	1632839	human vaginal metagenome	a1dc0332ac6e3e425d7a9824f3034853;848ddc1f42922648b4c894c446d49804	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5945137/SRR5945137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5945137/SRR5945137_2.fastq.gz
PRJNA393472	SAMN07537544	SRX3127932	SRR5970605	1632839	human vaginal metagenome	720d6f9f36fc8866913378f4be1a3a91;2433adb9a06cd932d838f580828b6756	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970605/SRR5970605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970605/SRR5970605_2.fastq.gz
PRJNA393472	SAMN07537545	SRX3127933	SRR5970606	1632839	human vaginal metagenome	09faec7ab0af6c394f422714b6e25b7f;0661b19c48e8e2c4f906653f6b8d0bf8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970606/SRR5970606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970606/SRR5970606_2.fastq.gz
PRJNA393472	SAMN07537546	SRX3127934	SRR5970607	1632839	human vaginal metagenome	a56ced017f21812d1e0439e91c4df673;43548f69a698f9ce8af8e87793a8a0ee	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970607/SRR5970607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970607/SRR5970607_2.fastq.gz
PRJNA393472	SAMN07515284	SRX3103346	SRR5945142	1632839	human vaginal metagenome	d5a74188933c98dc816ca14c340836ac;1843218c5dd011ee1447b6164e1b14cc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945142/SRR5945142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945142/SRR5945142_2.fastq.gz
PRJNA393472	SAMN07537551	SRX3127939	SRR5970612	1632839	human vaginal metagenome	b0f940071a0afbc08f370ddc4f524b1a;c64db1c1cd540d5f6365eecf0d647569	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970612/SRR5970612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970612/SRR5970612_2.fastq.gz
PRJNA393472	SAMN07537521	SRX3127909	SRR5970582	1632839	human vaginal metagenome	653470d21e3c6e446e201f1cd088443e;8f9f4b1fcc92c1ac3d839adbb685deda	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970582/SRR5970582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970582/SRR5970582_2.fastq.gz
PRJNA393472	SAMN07537524	SRX3127912	SRR5970585	1632839	human vaginal metagenome	7f6d7166b8652058ca6282dbf7cd4b45;6cb52473fdd60cd8ef2a5eb1d68e95a7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970585/SRR5970585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970585/SRR5970585_2.fastq.gz
PRJNA393472	SAMN07537526	SRX3127914	SRR5970587	1632839	human vaginal metagenome	dbeb0f2b094a8a276d8d465d470b1f83;78090ae464f795165c53b9fe6174c71d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970587/SRR5970587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970587/SRR5970587_2.fastq.gz
PRJNA393472	SAMN07537530	SRX3127918	SRR5970591	1632839	human vaginal metagenome	108124a14c5f53aae5d1df67aae20960;3507fa643b30c4511dd0e36edbb8dfb8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970591/SRR5970591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970591/SRR5970591_2.fastq.gz
PRJNA393472	SAMN07537553	SRX3127941	SRR5970614	1632839	human vaginal metagenome	52c96af2d1c584ca2472c91b165321f7;74fb1bc815974c0ab1bdaeccca040c75	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970614/SRR5970614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970614/SRR5970614_2.fastq.gz
PRJNA393472	SAMN07537532	SRX3127920	SRR5970593	1632839	human vaginal metagenome	6ba83f75bd9e057e3d21c51cc0b65aa2;1006a40c8690f297caddfdebcb250e20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970593/SRR5970593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970593/SRR5970593_2.fastq.gz
PRJNA393472	SAMN07537560	SRX3127948	SRR5970621	1632839	human vaginal metagenome	af9b128f2470e93d83a5d66b0b36c1bc;6370f6db01af96f7cbae8b509d6c5cd1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970621/SRR5970621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970621/SRR5970621_2.fastq.gz
PRJNA393472	SAMN07537533	SRX3127921	SRR5970594	1632839	human vaginal metagenome	f4df90869e5e117221cdd61f4ea370e2;72699e1e05039c613b613437a48dcc83	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970594/SRR5970594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970594/SRR5970594_2.fastq.gz
PRJNA393472	SAMN07537562	SRX3127950	SRR5970623	1632839	human vaginal metagenome	56fa41871aad56089b44a26dc241fc65;da6cb6ca56bd2f45635a0810e87bf3c6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970623/SRR5970623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970623/SRR5970623_2.fastq.gz
PRJNA393472	SAMN07537540	SRX3127928	SRR5970601	1632839	human vaginal metagenome	50aff782bd9f623508d8bfd35b325617;e2fea3dba5cb46e3da0dd6abf44b1dbf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970601/SRR5970601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970601/SRR5970601_2.fastq.gz
PRJNA393472	SAMN07537543	SRX3127931	SRR5970604	1632839	human vaginal metagenome	07eb198dc67029c4419fc34020a57da0;511171337d242db71cc1e45caf63199d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970604/SRR5970604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970604/SRR5970604_2.fastq.gz
PRJNA393472	SAMN07537565	SRX3127953	SRR5970626	1632839	human vaginal metagenome	f1b3367c08916d5c61433db76ac8eb08;1701bac0a03fc75331208940a1a5941b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970626/SRR5970626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970626/SRR5970626_2.fastq.gz
PRJNA393472	SAMN07537550	SRX3127938	SRR5970611	1632839	human vaginal metagenome	72667f748f706137ccf868d42c1020a6;08fa0b48764b25b62c4b5c6bcacee7ae	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970611/SRR5970611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970611/SRR5970611_2.fastq.gz
PRJNA393472	SAMN07537572	SRX3127960	SRR5970633	1632839	human vaginal metagenome	f5241db12a1ef333d4ed2c13a938d84e;1b7fa506199c259149cd41423facbb0b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970633/SRR5970633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970633/SRR5970633_2.fastq.gz
PRJNA393472	SAMN07537555	SRX3127943	SRR5970616	1632839	human vaginal metagenome	2979b6db5d346c9c8f8f7b4c22b5d39b;0a7b91737896f1eec3a070efbec454d1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970616/SRR5970616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970616/SRR5970616_2.fastq.gz
PRJNA393472	SAMN07537574	SRX3127962	SRR5970635	1632839	human vaginal metagenome	f0c77d91cdb039f664e8c4a6cf8448cf;d6e999b8350ad53c6dd1698fd91b8950	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970635/SRR5970635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970635/SRR5970635_2.fastq.gz
PRJNA393472	SAMN07537558	SRX3127946	SRR5970619	1632839	human vaginal metagenome	3b646b8a6e635f3a5a5581da5e35e87d;f521cb7e8c3181faa175509a38ad5794	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970619/SRR5970619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970619/SRR5970619_2.fastq.gz
PRJNA393472	SAMN07537583	SRX3127971	SRR5970644	1632839	human vaginal metagenome	de2ab98aeb9d14c3f8e24c795f5d2ee8;973a94096383717ebfc23aa2db602f85	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970644/SRR5970644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970644/SRR5970644_2.fastq.gz
PRJNA393472	SAMN07537559	SRX3127947	SRR5970620	1632839	human vaginal metagenome	fed318b431baa1941b41a20698f67114;adec9afd58bfe0e79a207a4b9ee39849	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970620/SRR5970620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970620/SRR5970620_2.fastq.gz
PRJNA393472	SAMN07537584	SRX3127972	SRR5970645	1632839	human vaginal metagenome	9bbab9e9dfd858d6cf0abf8290642c6d;2c6d1fbfb2985c77bc1d36d5f8fffaf1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970645/SRR5970645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970645/SRR5970645_2.fastq.gz
PRJNA393472	SAMN07537561	SRX3127949	SRR5970622	1632839	human vaginal metagenome	0f101dad81ebabb21e0c3e6f7fba3ae6;82e6c6764089711614d8ca28e1fcd822	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970622/SRR5970622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970622/SRR5970622_2.fastq.gz
PRJNA393472	SAMN07537586	SRX3127974	SRR5970647	1632839	human vaginal metagenome	91c8f79f689954995aad04abf43cefe5;79c89b6a0c42641fe3e8828a9d794cb9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970647/SRR5970647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970647/SRR5970647_2.fastq.gz
PRJNA393472	SAMN07537564	SRX3127952	SRR5970625	1632839	human vaginal metagenome	82f5c57fb3abdc2b2dc526a0224cb52e;88f893137a64d45bef16316779653d81	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970625/SRR5970625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970625/SRR5970625_2.fastq.gz
PRJNA393472	SAMN07537567	SRX3127955	SRR5970628	1632839	human vaginal metagenome	7dee473d765107a17ed9fcd221f5fa97;a54e56c1766513cd8086ed9a180a3540	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970628/SRR5970628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970628/SRR5970628_2.fastq.gz
PRJNA393472	SAMN07537591	SRX3127979	SRR5970652	1632839	human vaginal metagenome	d1493001f8541439738d089257907798;6ecdbfc23e82e02321293c9bf21d7eb1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970652/SRR5970652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970652/SRR5970652_2.fastq.gz
PRJNA393472	SAMN07537569	SRX3127957	SRR5970630	1632839	human vaginal metagenome	df0259629333dd6fae89cb6af9f46a0b;f564a7a9de9a1cf9aae1c35b0070e4d5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970630/SRR5970630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970630/SRR5970630_2.fastq.gz
PRJNA393472	SAMN07537594	SRX3127982	SRR5970655	1632839	human vaginal metagenome	e703d5a5788602d0e40ec809ace56b9b;ec67636ada4de50c393a6b9f8872f232	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970655/SRR5970655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970655/SRR5970655_2.fastq.gz
PRJNA393472	SAMN07537573	SRX3127961	SRR5970634	1632839	human vaginal metagenome	1d07eda425666ba6bb2de42aca167f5d;585d7fca82440b7ffb36bea51e96b420	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970634/SRR5970634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970634/SRR5970634_2.fastq.gz
PRJNA393472	SAMN07537595	SRX3127983	SRR5970656	1632839	human vaginal metagenome	4ceb47f2834588cb336db912686511a6;4c2e7e665e96fae4361878c329208d9d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970656/SRR5970656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970656/SRR5970656_2.fastq.gz
PRJNA393472	SAMN07537575	SRX3127963	SRR5970636	1632839	human vaginal metagenome	a3a1b9101ff725561f4e7401d5f7c23b;2393eb4476b2382e205191a1b4f82d0a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970636/SRR5970636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970636/SRR5970636_2.fastq.gz
PRJNA393472	SAMN07537596	SRX3127984	SRR5970657	1632839	human vaginal metagenome	0b98ed8c864c7fd6447f0635396ac2e2;54eb3466265d2ab07156a9531c20b6ea	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970657/SRR5970657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970657/SRR5970657_2.fastq.gz
PRJNA393472	SAMN07537598	SRX3127986	SRR5970659	1632839	human vaginal metagenome	3857b44f87fbb39cdd697d1f131e05d2;ea8598dc1e5964fbb17e63b6e0fe00a0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970659/SRR5970659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970659/SRR5970659_2.fastq.gz
PRJNA393472	SAMN07537578	SRX3127966	SRR5970639	1632839	human vaginal metagenome	80688cae857267361606a2526087a76a;29282b673bb30896708f45e3873782a6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970639/SRR5970639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970639/SRR5970639_2.fastq.gz
PRJNA393472	SAMN07537605	SRX3127993	SRR5970666	1632839	human vaginal metagenome	d05234ce29502c2e096ac9ef763b676e;1ac87674fa364d240117fe1921aef29c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970666/SRR5970666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970666/SRR5970666_2.fastq.gz
PRJNA393472	SAMN07537580	SRX3127968	SRR5970641	1632839	human vaginal metagenome	d3b219175bd718a429fa6717e8f5a208;2454b628432ff0af8d29bc60e11ce6cf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970641/SRR5970641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970641/SRR5970641_2.fastq.gz
PRJNA393472	SAMN07537606	SRX3127994	SRR5970667	1632839	human vaginal metagenome	67ea110974c5b325b4ad276ec6d3b621;dda8bd99ffa4e6f8d2484b24ec487854	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970667/SRR5970667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970667/SRR5970667_2.fastq.gz
PRJNA393472	SAMN07537581	SRX3127969	SRR5970642	1632839	human vaginal metagenome	b03156729c394841aeb2aa1a4a986aad;dcb53b1d185df12dc0707dd7a5f8fac3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970642/SRR5970642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970642/SRR5970642_2.fastq.gz
PRJNA393472	SAMN07537607	SRX3127995	SRR5970668	1632839	human vaginal metagenome	d9c56d2a1c136f9fc4de584b3b06a75a;af651965c4cbfb167a44cc7678049e7f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970668/SRR5970668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970668/SRR5970668_2.fastq.gz
PRJNA393472	SAMN07537585	SRX3127973	SRR5970646	1632839	human vaginal metagenome	b3af487f70e25588b67ca47a35de0f44;102072af0013c82b0e9d70978ba47db9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970646/SRR5970646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970646/SRR5970646_2.fastq.gz
PRJNA393472	SAMN07537615	SRX3128003	SRR5970676	1632839	human vaginal metagenome	963dd0466b956fc3a4a7029bf88a865a;c4b0d8d674021f0f460a305655bb26a4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970676/SRR5970676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970676/SRR5970676_2.fastq.gz
PRJNA393472	SAMN07537590	SRX3127978	SRR5970651	1632839	human vaginal metagenome	6c35408759358ef6aa58c8d34a2854ba;8d7dab420e41bdbe09a520f90a9f20c0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970651/SRR5970651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970651/SRR5970651_2.fastq.gz
PRJNA393472	SAMN07537617	SRX3128005	SRR5970678	1632839	human vaginal metagenome	4f3cfcec7cf31e7c3f26e177934470c5;70f696be2932ceb95c745ec1d3bc28bc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970678/SRR5970678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970678/SRR5970678_2.fastq.gz
PRJNA393472	SAMN07537592	SRX3127980	SRR5970653	1632839	human vaginal metagenome	85a6d779ee5413ee8b77f011464fe227;faf164650fc5dd6a818c24b84af96b68	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970653/SRR5970653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970653/SRR5970653_2.fastq.gz
PRJNA393472	SAMN07537618	SRX3128006	SRR5970679	1632839	human vaginal metagenome	17b57892c69ae5a82236630d30889641;abedcbd4678df36297b0fcedc05079cf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970679/SRR5970679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970679/SRR5970679_2.fastq.gz
PRJNA393472	SAMN07537599	SRX3127987	SRR5970660	1632839	human vaginal metagenome	f8402180109844047f7d781cfa41967e;bd7bef71b5265591f4e6c6c306ea0a96	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970660/SRR5970660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970660/SRR5970660_2.fastq.gz
PRJNA393472	SAMN07537619	SRX3128007	SRR5970680	1632839	human vaginal metagenome	d00ce04026135656bb025c158559ca1b;324e9f6c529b262d994ba20e7e375eb5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970680/SRR5970680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970680/SRR5970680_2.fastq.gz
PRJNA393472	SAMN07537600	SRX3127988	SRR5970661	1632839	human vaginal metagenome	c015a2ffdbf2e24b75dbb5d230479722;5e487dfff5cbf30556c5aec93f4161a9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970661/SRR5970661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970661/SRR5970661_2.fastq.gz
PRJNA393472	SAMN07537604	SRX3127992	SRR5970665	1632839	human vaginal metagenome	8507653afd1c3e6b7c8a7f3e52ed9d18;98fc966e818c57599127b9215b419578	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970665/SRR5970665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970665/SRR5970665_2.fastq.gz
PRJNA393472	SAMN07537621	SRX3128009	SRR5970682	1632839	human vaginal metagenome	0156dcfda7714017463e02d973b65443;af0fcda4314c1a274a3fc52859136259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970682/SRR5970682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970682/SRR5970682_2.fastq.gz
PRJNA393472	SAMN07537608	SRX3127996	SRR5970669	1632839	human vaginal metagenome	aa456a4f7ab75590ad57569a58cf52a2;8746dc8818da37b78b29c4aa98dd4965	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970669/SRR5970669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970669/SRR5970669_2.fastq.gz
PRJNA393472	SAMN07537622	SRX3128010	SRR5970683	1632839	human vaginal metagenome	28236c1ea4b855b960fe85f194defe00;388e8b291936e74455f358178fab2eba	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970683/SRR5970683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970683/SRR5970683_2.fastq.gz
PRJNA393472	SAMN07537610	SRX3127998	SRR5970671	1632839	human vaginal metagenome	5235504be8ca66a5a1a54c8e9cf49401;7cd4d34439e4784d4c8f48a70e175c12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970671/SRR5970671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970671/SRR5970671_2.fastq.gz
PRJNA393472	SAMN07537612	SRX3128000	SRR5970673	1632839	human vaginal metagenome	7d766967d077b6ea63c2a6d9ade1a635;9e4816e1b786ff6131d19a9cf5b673ea	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970673/SRR5970673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970673/SRR5970673_2.fastq.gz
PRJNA393472	SAMN07537625	SRX3128013	SRR5970686	1632839	human vaginal metagenome	d388d22f9d2234f10f502b584e60924c;8002d8d69f364f7fa4a516721e746428	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970686/SRR5970686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970686/SRR5970686_2.fastq.gz
PRJNA393472	SAMN07537620	SRX3128008	SRR5970681	1632839	human vaginal metagenome	f675e7924730d9a3872eb4aa28373a44;e777cb74787c0e33eca4bca70f1ed016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970681/SRR5970681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970681/SRR5970681_2.fastq.gz
PRJNA393472	SAMN07537629	SRX3128017	SRR5970690	1632839	human vaginal metagenome	47134a19fdb7578431b2681c84f8e0ce;7356de1668d6d6ebe9032f06d6e7a9b1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970690/SRR5970690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970690/SRR5970690_2.fastq.gz
PRJNA393472	SAMN07537630	SRX3128018	SRR5970691	1632839	human vaginal metagenome	2f8e874ebc3873d44917d2e35c48d463;0fbcc1028f0b332a6e88d500e02d3d1e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970691/SRR5970691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970691/SRR5970691_2.fastq.gz
PRJNA393472	SAMN07537633	SRX3128021	SRR5970694	1632839	human vaginal metagenome	39b97faa57c0734306382dd19b1cab02;fa77e360965a7156cac2e55d23142977	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970694/SRR5970694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970694/SRR5970694_2.fastq.gz
PRJNA393472	SAMN07537636	SRX3128024	SRR5970697	1632839	human vaginal metagenome	6258cc51fee74ab668d6f1e65869692b;f70d60b4128e09049257ade5535fe54d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970697/SRR5970697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970697/SRR5970697_2.fastq.gz
PRJNA393472	SAMN07537640	SRX3128028	SRR5970701	1632839	human vaginal metagenome	7fc800cc7939ea97b1640c75f9c6de57;0a96ba8f81dd4d59de8a671837b6e623	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970701/SRR5970701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970701/SRR5970701_2.fastq.gz
PRJNA393472	SAMN07537644	SRX3128032	SRR5970705	1632839	human vaginal metagenome	6b0caf27912b256cf13ae085fbf1bbd9;f361dd39fb06b85b0c5c2f62da08ff4c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970705/SRR5970705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970705/SRR5970705_2.fastq.gz
PRJNA393472	SAMN07537634	SRX3128022	SRR5970695	1632839	human vaginal metagenome	ed17d7fc0e530f96bbce5f90c8a389cb;b5d1bb9979d748befbfc8ea86bf4f710	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970695/SRR5970695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970695/SRR5970695_2.fastq.gz
PRJNA393472	SAMN07537645	SRX3128033	SRR5970706	1632839	human vaginal metagenome	59d54c512117237808fd19d17af29485;6a0601f728687b370f87e9538056a656	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970706/SRR5970706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970706/SRR5970706_2.fastq.gz
PRJNA393472	SAMN07537648	SRX3128036	SRR5970709	1632839	human vaginal metagenome	ae9632af6c20876faddb41bc6a7d1f46;8bb71bf54682ad6d4a4262243c352d7a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970709/SRR5970709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970709/SRR5970709_2.fastq.gz
